Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
37529,B005BPVE90,A2X06FP2PQ6EK0,"S. A. ROBBINS ""shirley_rw""",8,10,1,1329955200,Mediocre taste with a gritty texture.,"These oatmeal raisin bars are purported to be healthy nutrition bars. There is really nothing healthy or nutritious about these ""Eat Think Smile"" bars. They are high in calories (200), fat (8g) and carbs (34g), they have essentially no vitamin content either. The claim is that because they contain cocoa (chocolate) they are good for you because chocolate is supposed to be an antioxidant. That is a very tenuous assumption that has not been fully proven. The only ingredients that might be healthy are the raisins and the oats. I eat Zone nutrition bars and Kellog's Fiber Plus bars. Both taste much better and contain far more healthy ingredients.<br /><br />I read the hype on the side of the box and whoever wrote it could not have been writing about these ""Eat Think Smile"" bars. The claim is that these bars are a smart choice! If you are starving and only alternative is eating dirt, the dirt might be a healthier choice actually. I really dislike companies that create this kind of ridiculous untrue hype about any product.<br /><br />These ""Eat Think Smile"" bars are basically cookies and that would be ok if they tasted good but they don't. They have a gritty texture and taste overly sweet. If you are looking for a great tasting real nutrition bar, then check out the Zone nutrition bars or the Kellog's Fiber Plus bars.<br /><br />If you like gritty cookies with a very hard chocolate taste, very sweet and really nothing nutritious in them, then you might like these bars.<br />If on the other hand you are serious about health and nutrition, then there are a lot of better choices that taste much better."
106032,B002VAMXS4,A1DA5CYOGWS05N,"Shad ""trekkie""",0,0,1,1323993600,You don't get what you order,"Be aware that if you think you're going to get ""Green Mountain Coffee Roasters Gourmet Single Cup Milk Chocolate Hot Chocolate, 16 K-Cup box - (Pack of 2 boxes)"", you won't!!!  Liquid Nation sends out Cafe Express Milk Chocolate Hot Chocolate and doesn't tell you they are going to substitute...then when you contact them about it, they tell you Green Mountain is being phased out and replaced with Cafe Express ... and they don't care if you're unhappy about the switch!"
206507,B000121C0E,AT6JF8GKDMKS0,Joss Delage,7,7,1,1212796800,Simply not very good,"I have eaten merguez in France all my life until moving to the US, and by the time I purchased those I was getting desperate.  Those sausages are simply not very good.  They are bland, the meat is gamy, there is no heat (there should be anywhere from a little bit to a lot of heat), and they have very little spice in them.  The meat is neither lean nor fatty, but releases a tremendous amount of water."
162562,B000FDMQG8,AG30F4FPI4KQW,"KOBI , NY",1,1,1,1288396800,"Suzie's Flatbread, Corn Sesame, 4.5-Ounce Bags (Pack of 12) (Grocery)","10/30/2010<br /><br />Suzie's Flatbread, Corn Sesame, 4.5-Ounce Bags (Pack of 12)<br /><br />I purchase 2 boxes 12 packs in each box I open the first box and the cracker smells very bad<br />I need to returned it to Amazon<br />I think Amazon should inspect food items before sale to the public<br /><br />KOBI, NY"
477959,B000FTN5Y4,A1GRVZWDOIMY2J,Mommabee,2,4,1,1306800000,Yuck,"I got this Vanilla flavor to use instead of the Wilton Vanilla, thinking it would be a better quality. I opened the bottle when i received it took a sniff and about vomited. It smelt soooo strong. I can imagine using it for candle making or something but in food, my word NO! Maybe I got a bad bottle but it definitely put me off."
508085,B006N3IE6A,A1TG50OP3GC5W6,M. Hirsch,0,0,1,1307059200,Poor quality Kcups,I love the taste but have found that many of the cups explode!!  The glue on the side of the cup becomes undone and then the cup explodes.  Very hard to clean up.  Do not think I will buy this brand again!
7690,B001E5DZTS,A2VJTJTQPCS6GO,"T. Collins ""T. Collins""",7,9,1,1199664000,Blech!!!,"I don't know how people could say this doesn't smell or taste bad. It is horrible!! I was getting raw goat's milk for quite a while and when we moved it wasn't available. The fresh raw milk was delicious and mild and did not have that gamey odor and flavor that this milk has. Maybe some people don't mind the taste, maybe some acquire a taste for it, and maybe some even like it, but I think it is vile. If you like the taste of the goat's milk cheese in stores, then you may like this, if not, stay far, far away!"
142684,B001FA1KJO,AEE45URR0AW8S,iloveamazon,0,0,1,1348617600,Buyer Beware...Not K Cups,I did a search for Folgers K Cups and this product showed up.  I thought I was getting K Cups and I ordered both regular and decaf.  MY FAULT for not reading closely and reading reviews before ordering.  AMAZON'S fault for placing these products in with the K Cup. And of course they cannot be returned.  I will donate them to something or someone and be much smarter before ordering again!
68471,B000F6WHKA,AB05XMZ1Z8MMS,Al Bundy,2,5,1,1155427200,Horrible,"This is the unholy combination of dried apricots, inner tubes, and fig newtons.  Avoid at all costs.  Also, there is no satisfaction policy from manufacturer - just instructions explaining how to store their food products.  Check out the manufacturer website.<br /><br />I'd recommend the cherry flavored bars as the those do taste somewhat like cherry pie."
324761,B0029JDTO4,A21XDJ76D70S7S,"M. Wells ""mickeyman""",13,17,1,1310428800,GMO corn produced,"This stuff comes from China and Cargill, king of GMO foods.  Emerald Forest xylitol is also from China even though it's advertised as American birch.  Now, it may have been birch at one time but Xylitol Canada bought them in 2010.  An employee at EF spilled the beans and I listened on the phone as she got chewed out by her boss.  Even without that little confirmation, the chances are certainly slim that EF would produce real quality American Xylitol when they are in bed with Cargill.  Too bad the FDA won't get involved."
171722,B0001W2Z00,A3I7XEF677PC29,Nole In NY,0,1,1,1335052800,Poor Product Packaging,"Out of 15 honeys, 7 arrived broken inside the box.  The packaging of small glass jars should have been much more rigorous...why wouldn't they have used bubble wrap at least???!!!  The worst part was, these were supposed to be part of a favor bag for my friend's baby shower and I couldn't replace them in time."
483485,B008VSZ9JK,A24TCT2CY6KY68,"Katherine Petersdorf ""Katherine Petersdorf Au...",0,0,1,1348012800,Not Worth Your Money or Time,"I bought these on an impulse at the store, thinking they would be amazing. I had tried toasts and crackers similar to this brand (in theory).<br /><br />They were horrid, I couldn't eat them by themselves, and they were too hard, crumbly, and over flavored. I attempted to eat them with laughing cow cheese spread and it didn't work, the taste was still nasty.<br /><br />In the end the only way I was able to them was by dipping them in soup like regular toast, and even then they were hardly bearable, or dipping them in cheese soup or fondue.<br /><br />I would suggest skipping them, they are a waste of time and money, unless you like hard, crumbly, oily, over flavored chips."
91432,B004DPDXMA,ADYGGD4Q4SB4T,Thomas,0,0,1,1327881600,Red Velvet and Dry,"I purchased this product and found the pancakes dry, this item is overpriced for the amount you get, try another brand."
500244,B001P8I4PE,A3R77Q84Q7SSVS,Pat,0,1,1,1318550400,Acai juice,This was brought for my husband who drinks an ounce or two every morning.  I purchased two bottles and they went bad before he finished them.
117935,B000X1Q1G8,A1OX919S0QOJ7B,Ivyman,0,0,1,1342915200,DISGUSTING PRODUCT,"Walden Farms peanut spread is disgusting.  Has the texture of something a sick dog would leave behind and tastes horrible.  It doesn't taste anything like peanuts or peanut butter... provides a mouthful of strange tasting chemicals with a strange texture.  The ONLY good thing about the stuff is that Walmart, where I bought it, will take what's left back.  Its a shame this review process doesn't have a 1/4 star feature.  And, Louise, my cat who loves peanut butter won't touch the stuff.... that has to tell you something... Right?"
363068,B000MXJR72,A2L0JPZWFTJZ87,"Clark W. Griswold ""Clark W. Griswold""",3,3,1,1347494400,Tuna oil?,"If organic truly matters to you the fact that tuna oil is added to this puree is truly offensive. The mercury levels in tuna are high enough that pregnant and nursing women are advised to avoid  certain amounts,  yet it is okay to add to a babies food?  And it is not specified as derived from organic or wild caught tuna.  This carries absolutely no logic and just goes to show what happens when a major food company attempts organic.  Garbage, complete and total garbage."
442631,B0016IWYWM,A3858B6GI6QX26,"cjg ""cjg""",0,0,1,1341273600,not as good as another brand,"I was quite disappointed when I received this.  First, it looked like someone printed a label from their desktop and stuck it on a small dark brown bottle.  It was very sour and not at all like another brand of verjus that I had previously purchased. I'm not sure this one was even from France.  I threw it out after I tasted it, so I can't remember exactly what it said on the bottle.<br /><br />The one I previously purchased - http://www.amazon.com/Domaine-du-Siorac-Perigord-Verjus/dp/B0008JEZ4K/ref=sr_1_3?ie=UTF8&qid=1341338906&sr=8-3&keywords=Verjus - is true verjus from France.  It is very smooth tasting and worked very well in salad dressings and gastriques.<br /><br />I won't be buying verjus from this merchant in the future."
